node_id,longitude,latitude
JP_7217607916,-34.8718155,-7.0979938
JP_7217607918,-34.8711237,-7.095808
JP_7217667999,-34.8611783,-7.0968934
JP_7217668007,-34.8603674,-7.0981923
JP_7217668023,-34.8647956,-7.0993615
JP_7217668038,-34.8625667,-7.0992352
JP_7217668039,-34.8623082,-7.0991206
JP_7217668078,-34.8631365,-7.0984224
JP_7217668084,-34.8644122,-7.0984852
JP_7217669685,-34.8644904,-7.0982361
JP_7217669686,-34.8633971,-7.0980291
JP_7217669687,-34.8635446,-7.0977731
JP_7217669694,-34.8642588,-7.0968163
JP_7217669695,-34.8647269,-7.0972609
JP_7217669696,-34.8652902,-7.0981532
JP_7217669700,-34.8672797,-7.0960427
JP_7217669706,-34.8685636,-7.0993022
JP_7217670571,-34.8505003,-7.1232193
JP_7217687619,-34.8638195,-7.1769812
JP_7217687640,-34.8736977,-7.1792863
JP_7217687646,-34.8657834,-7.181314
JP_7217687647,-34.8648119,-7.179493
JP_7217720246,-34.8395549,-7.1595281
JP_7217720266,-34.84049,-7.1503836
JP_7217797191,-34.8664521,-7.1034794
JP_7217797198,-34.8672285,-7.1061695
JP_7217797202,-34.8649655,-7.1012261
JP_7217797211,-34.8595652,-7.1006503
JP_7217797212,-34.8601203,-7.1005949
JP_7217806986,-34.8469219,-7.1523837
JP_7217806998,-34.8471793,-7.1529628
JP_7217806999,-34.8466038,-7.1537985
JP_7217807000,-34.8465903,-7.1539235
JP_7217807002,-34.8467107,-7.1531601
JP_7217807003,-34.8437122,-7.151791
JP_7217807016,-34.8450916,-7.1528691
JP_7217807021,-34.8457224,-7.1512618
JP_7217807024,-34.847784,-7.152018
JP_7217807035,-34.8483521,-7.1492112
JP_7217814517,-34.8629242,-7.1848336
JP_7217814530,-34.8640697,-7.1841417
JP_7217814536,-34.8642324,-7.184041
JP_7217814554,-34.8685628,-7.1710271
JP_7217814566,-34.8575253,-7.1681341
JP_7217814577,-34.8698877,-7.1702554
JP_7217814582,-34.862905,-7.1729639
JP_7217814583,-34.8640251,-7.1676745
JP_7217820482,-34.8513717,-7.1232359
JP_7217820483,-34.8471329,-7.1306945
JP_7217820484,-34.8469045,-7.1291251
JP_7217825793,-34.8478789,-7.1294511
JP_7217829046,-34.8707939,-7.181265
JP_7217829063,-34.8691443,-7.1704207
JP_7217860089,-34.8535304,-7.1597219
JP_7217860092,-34.8535624,-7.1596763
JP_7217860102,-34.8534657,-7.1586657
JP_7217860104,-34.8534753,-7.1588317
JP_7217860105,-34.8535776,-7.1588049
JP_7217860107,-34.8534256,-7.1587056
JP_7217860111,-34.8534161,-7.1587548
JP_7217860112,-34.8535929,-7.158749
JP_7217860114,-34.8533911,-7.1579001
JP_7217860125,-34.8516449,-7.1539733
JP_7217871820,-34.871099,-7.1116966
JP_7217871821,-34.8706504,-7.112261
JP_7217871822,-34.8710735,-7.1123116
JP_7217871826,-34.8592695,-7.1018573
JP_7217871834,-34.8591642,-7.0981375
JP_7217871850,-34.8678907,-7.106721
JP_7217871851,-34.8677275,-7.1065872
JP_7217871852,-34.8675715,-7.1064531
JP_7217871880,-34.8698602,-7.1035516
JP_7217871883,-34.8707678,-7.1030601
JP_7217877131,-34.8504463,-7.1648147
JP_7217877145,-34.8541248,-7.1643579
JP_7217936832,-34.8678745,-7.1115713
JP_7217936839,-34.8691822,-7.1092513
JP_7217936840,-34.8659151,-7.1117961
JP_7217936841,-34.8639853,-7.1091698
JP_7217936846,-34.8669931,-7.1095334
JP_7217936853,-34.8698701,-7.1085911
JP_7217936854,-34.869436,-7.1081193
JP_7217936856,-34.8689731,-7.1076458
JP_7217936857,-34.8684937,-7.1072211
JP_7217936858,-34.8684244,-7.1071603
JP_7217936861,-34.8682485,-7.1070087
JP_7217981358,-34.8391814,-7.1595607
JP_7217981366,-34.8488795,-7.1611166
JP_7218056342,-34.8729383,-7.1100439
JP_7218056348,-34.8691797,-7.1009229
JP_7218174579,-34.8635486,-7.1065513
JP_7221488403,-34.8573311,-7.106806
JP_7221488404,-34.8580148,-7.1068915
JP_7221488415,-34.8584093,-7.1104362
JP_7221488416,-34.8600598,-7.112515
JP_7221488423,-34.8636367,-7.1124211
JP_7221488424,-34.8651095,-7.1120755
JP_7221488435,-34.8661597,-7.1124568
JP_7221514495,-34.8621778,-7.1100975
JP_7221514496,-34.8630932,-7.1091876
JP_7221514497,-34.8626175,-7.109611
JP_7221514498,-34.8679464,-7.1086336
JP_7221514521,-34.858547,-7.104792
JP_7221514522,-34.8581984,-7.1060498
JP_7221514523,-34.8579242,-7.1092365
JP_7221514527,-34.8600037,-7.112469
JP_7221553754,-34.8594911,-7.1071834
JP_7221553755,-34.8594745,-7.1070435
JP_7221553756,-34.8610736,-7.1135112
JP_7221561912,-34.8581815,-7.1111559
JP_7221561918,-34.8584168,-7.1111434
JP_7222031587,-34.8839698,-7.1810725
JP_7222031592,-34.8849026,-7.1810898
JP_7222031599,-34.8754214,-7.1763625
JP_7222031600,-34.8738892,-7.1760739
JP_7222031601,-34.8912129,-7.1758316
JP_7222031602,-34.8913997,-7.1765356
JP_7222031604,-34.8787297,-7.1752031
JP_7222031605,-34.8885467,-7.1754058
JP_7222031606,-34.8886669,-7.1759024
JP_7222031607,-34.8899027,-7.1753036
JP_7222031608,-34.8895791,-7.1748748
JP_7222045372,-34.8228161,-7.1526464
JP_7222089386,-34.8344392,-7.1595472
JP_7222089394,-34.8244817,-7.1575363
JP_7222089399,-34.8318462,-7.1580597
JP_7222089414,-34.8308344,-7.153122
JP_7223757731,-34.821344,-7.160717
JP_7223757745,-34.8218853,-7.1589964
JP_7223782010,-34.8281502,-7.1655011
JP_7223791796,-34.8253457,-7.1655858
JP_7223791797,-34.8251286,-7.1655532
JP_7223836259,-34.8242623,-7.157413
JP_7223840146,-34.835608,-7.1626085
JP_7223840148,-34.8357193,-7.1627303
JP_7223859227,-34.8341455,-7.1631242
JP_7223882386,-34.8276818,-7.1659551
JP_7223882387,-34.828056,-7.1670496
JP_7223882393,-34.8278638,-7.1665372
JP_7223882394,-34.8278517,-7.1660981
JP_7223882404,-34.8260405,-7.1660423
JP_7223882409,-34.8276636,-7.1656134
JP_7223882421,-34.8353788,-7.1623152
JP_7224548484,-34.8375808,-7.1303381
JP_7224573549,-34.8379684,-7.1249062
JP_7224573550,-34.8371387,-7.1246733
JP_7225229886,-34.8268799,-7.1293668
JP_7226597750,-34.8311744,-7.1231502
JP_7226597758,-34.8311731,-7.1231203
JP_7226597759,-34.8309505,-7.1232327
JP_7226597768,-34.8310197,-7.1231439
JP_7226597771,-34.8310732,-7.1232279
JP_7226597772,-34.8310458,-7.1232629
JP_7226723610,-34.8308559,-7.1243284
JP_7226723622,-34.8312874,-7.1246117
JP_7226777605,-34.8310109,-7.1244331
JP_7226777606,-34.8311853,-7.1244381
JP_7229142689,-34.8141892,-7.1461289
JP_7229163789,-34.8160809,-7.1405367
JP_7229163810,-34.8142148,-7.1440414
JP_7229163821,-34.8190185,-7.139039
JP_7229163841,-34.8079769,-7.1479517
JP_7229163843,-34.8077171,-7.1479866
JP_7229163913,-34.8163227,-7.1434211
JP_7229394232,-34.8079649,-7.1481152
JP_7229777326,-34.8248026,-7.1108623
JP_7229777328,-34.8241576,-7.1113771
JP_7229799327,-34.8475527,-7.1636409
JP_7229856994,-34.8496711,-7.1644496
JP_7229856995,-34.8529107,-7.1579192
JP_7229857003,-34.8529458,-7.1607782
JP_7229857004,-34.853289,-7.1607593
JP_7233719607,-34.8911224,-7.1178911
JP_7234306968,-34.8385271,-7.1532717
JP_7234306969,-34.8386872,-7.1532795
JP_7234306970,-34.8384816,-7.1532694
JP_7234306971,-34.8387247,-7.1532809
JP_7234306972,-34.8387477,-7.1535243
JP_7234306973,-34.8386811,-7.1535294
JP_7234306975,-34.8385596,-7.1535456
JP_7234306976,-34.8384805,-7.1535572
JP_7236105851,-34.8489109,-7.146515
JP_7236105852,-34.848913,-7.1465863
JP_7236139789,-34.8434594,-7.1483434
JP_7236139790,-34.8433806,-7.1481754
JP_7236139791,-34.8433368,-7.148101
JP_7237286465,-34.8834829,-7.1184838
JP_7237286466,-34.8834983,-7.118587
JP_7237286471,-34.8832155,-7.1186307
JP_7237286472,-34.8830249,-7.1186604
JP_7238243838,-34.8393544,-7.1595145
JP_7238385247,-34.8494346,-7.1527245
JP_7238385248,-34.8495378,-7.1526873
JP_7238385251,-34.8518852,-7.1500651
JP_7239155240,-34.841742,-7.1162028
JP_7239158682,-34.8420687,-7.1134494
JP_7239164494,-34.8413923,-7.1254504
JP_7239164496,-34.8449697,-7.1248931
JP_7239172037,-34.8427076,-7.1252986
JP_7239172038,-34.8427179,-7.1253497
JP_7241683138,-34.8436004,-7.1482897
JP_7241791126,-34.8412847,-7.1446213
JP_7241791129,-34.8436886,-7.1436594
JP_7241791130,-34.8443,-7.1435782
JP_7241791131,-34.8442574,-7.1434566
JP_7241791132,-34.8498067,-7.1392491
JP_7241791133,-34.8496026,-7.13992
JP_7241928347,-34.8453759,-7.1370166
JP_7241928354,-34.8492093,-7.1411289
JP_7241928355,-34.849248,-7.1411428
JP_7241928356,-34.8493621,-7.140613
JP_7241928357,-34.8493942,-7.1406221
JP_7241928358,-34.8454251,-7.137076
JP_7241928362,-34.8496727,-7.1473384
JP_7243664277,-34.8681984,-7.1710836
JP_7243664278,-34.8690297,-7.1829622
JP_7243780526,-34.8604129,-7.1802127
JP_7243780528,-34.865837,-7.1705003
JP_7243780529,-34.8657896,-7.1709011
JP_7243780530,-34.8659761,-7.1705716
JP_7243780531,-34.865913,-7.1709687
JP_7243780532,-34.8660949,-7.1706324
JP_7243780533,-34.8660438,-7.1710404
JP_7243780534,-34.8662154,-7.1706942
JP_7243780535,-34.8661782,-7.171114
JP_7243780536,-34.8663603,-7.1707685
JP_7243780537,-34.8663023,-7.1711821
JP_7243780538,-34.8664755,-7.1708275
JP_7243780540,-34.8647117,-7.1702956
JP_7243780544,-34.8652162,-7.1701845
JP_7243780545,-34.8653472,-7.1699498
JP_7243780547,-34.8653014,-7.1702257
JP_7243780548,-34.8687946,-7.1713642
JP_7243780549,-34.8685536,-7.172034
JP_7243780553,-34.868626,-7.1713754
JP_7243780554,-34.8685227,-7.1717759
JP_7243780555,-34.8686743,-7.1717333
JP_7243780556,-34.8688218,-7.1717147
JP_7243780557,-34.8689508,-7.1716935
JP_7243780558,-34.8690887,-7.1716787
JP_7243780559,-34.8692603,-7.1719861
JP_7243780560,-34.8692308,-7.1716734
JP_7243780565,-34.8690712,-7.1713488
JP_7243780566,-34.8689325,-7.1713607
JP_7243780567,-34.8689626,-7.1717812
JP_7243780568,-34.8689183,-7.1711801
JP_7243780574,-34.8731482,-7.1707819
JP_7243780575,-34.8732327,-7.1722549
JP_7243780579,-34.8735586,-7.1723334
JP_7243780584,-34.873922,-7.1710813
JP_7243813785,-34.8739649,-7.1709509
JP_7243813790,-34.8732273,-7.1706635
JP_7243813792,-34.8695158,-7.1724199
JP_7243813801,-34.8703889,-7.172358
JP_7243813804,-34.8702121,-7.1710127
JP_7243813825,-34.8695378,-7.1697854
JP_7243813831,-34.8622886,-7.1836135
JP_7243905802,-34.8657751,-7.1185796
JP_7243905806,-34.8699558,-7.1176496
JP_7243905809,-34.8694323,-7.1177039
JP_7243905814,-34.8689351,-7.1178995
JP_7243905819,-34.8693723,-7.1176723
JP_7243905823,-34.8692682,-7.1177231
JP_7243996893,-34.8668064,-7.1151432
JP_7243996894,-34.8667185,-7.1141012
JP_7244113585,-34.8672292,-7.1236948
JP_7244113592,-34.8610821,-7.1277108
JP_7244113593,-34.8632624,-7.1266619
JP_7244113594,-34.8676502,-7.124579
JP_7244113595,-34.8694602,-7.1237311
JP_7244113608,-34.8694554,-7.1181086
JP_7244113610,-34.869669,-7.1188476
JP_7244113619,-34.8718893,-7.1225839
JP_7244113620,-34.8719646,-7.122546
JP_7244113626,-34.873741,-7.1263326
JP_7244113633,-34.8685205,-7.1286636
JP_7244113634,-34.8713768,-7.1269325
JP_7244113636,-34.8719181,-7.1266041
JP_7244132743,-34.8411829,-7.1353545
JP_7244132744,-34.8417212,-7.1354811
JP_7244132745,-34.8416664,-7.135661
JP_7244132751,-34.8414311,-7.1343563
JP_7244136693,-34.8398231,-7.1349081
JP_7244136694,-34.8398831,-7.1358676
JP_7244136701,-34.840149,-7.1371134
JP_7244136705,-34.841375,-7.1362242
JP_7244136706,-34.8396684,-7.1346093
JP_7244136707,-34.8398191,-7.1347102
JP_7244136713,-34.8407538,-7.1340328
JP_7244136714,-34.840667,-7.134609
JP_7244136716,-34.8413137,-7.134788
JP_7244175380,-34.839845,-7.1943327
JP_7244383577,-34.8467547,-7.198153
JP_7244383578,-34.8457534,-7.199046
JP_7244383580,-34.8459231,-7.1990114
JP_7244399486,-34.8458386,-7.1983787
JP_7244399488,-34.8456844,-7.1984159
JP_7244408592,-34.8460083,-7.1416329
JP_7244418961,-34.8598738,-7.1803662
JP_7246562104,-34.8405635,-7.1989414
JP_7246706128,-34.8404867,-7.1986094
JP_7256979269,-34.8658387,-7.1176126
JP_7256997696,-34.8691684,-7.1181257
JP_7257052605,-34.8741325,-7.120335
JP_7257052606,-34.8737964,-7.1202682
JP_7257052607,-34.8737378,-7.12015
JP_7257118498,-34.8700563,-7.1277361
JP_7257118503,-34.8710809,-7.1287545
JP_7257118506,-34.8713609,-7.1285742
JP_7257118514,-34.8735667,-7.1172321
JP_7257118522,-34.8706296,-7.1279793
JP_7257130713,-34.861077,-7.113491
JP_7257141530,-34.8537313,-7.199411
JP_7257141540,-34.8423059,-7.1862785
JP_7257141541,-34.8459184,-7.1896377
JP_7257141548,-34.8465112,-7.1907647
JP_7257141554,-34.8380126,-7.1959112
JP_7257141562,-34.8379828,-7.1949893
JP_7257172365,-34.8713079,-7.1215092
JP_7257172366,-34.8713715,-7.1215019
JP_7257199183,-34.8713434,-7.1326658
JP_7257199184,-34.8713621,-7.1327014
JP_7257347845,-34.8687622,-7.126918
JP_7257347846,-34.8687188,-7.126934
JP_7257347847,-34.8687741,-7.1269987
JP_7257353032,-34.8729435,-7.1195547
JP_7259647239,-34.8725863,-7.1264818
JP_7259647249,-34.873163,-7.1264357
JP_7259647250,-34.8724965,-7.1262724
JP_7259647251,-34.8731684,-7.1265262
JP_7259849487,-34.8705676,-7.1184434
JP_7259849491,-34.870457,-7.1197399
JP_7259951588,-34.8658554,-7.1186863
JP_7259951595,-34.8663074,-7.1178375
JP_7259951597,-34.8660659,-7.1180829
JP_7260079732,-34.8430125,-7.0971769
JP_7260154904,-34.8731491,-7.1468578
JP_7260154906,-34.8735404,-7.1478208
JP_7260154910,-34.8737701,-7.1478212
JP_7262330040,-34.8502657,-7.1464799
JP_7262330044,-34.8504399,-7.1465683
JP_7265118759,-34.87323,-7.1165641
JP_7265242316,-34.873924,-7.1151237
JP_7265242320,-34.8739596,-7.1153478
JP_7265522148,-34.830827,-7.1070437
JP_7265522152,-34.8344005,-7.1111235
JP_7265522180,-34.8382674,-7.1088336
JP_7265522183,-34.8372032,-7.1100353
JP_7265581287,-34.8365213,-7.1103082
JP_7265581292,-34.8375567,-7.1087342
JP_7265581293,-34.8329687,-7.0982909
JP_7265581299,-34.8382748,-7.0963272
JP_7265608930,-34.8338757,-7.0987592
JP_7265608931,-34.8340117,-7.0988281
JP_7265608932,-34.8341176,-7.0988769
JP_7265608952,-34.8341617,-7.0984387
JP_7265608955,-34.834306,-7.0984696
JP_7265608967,-34.8345028,-7.0980307
JP_7265608971,-34.8337003,-7.0980593
JP_7265608976,-34.83434,-7.0981266
JP_7265608979,-34.8343916,-7.0980061
JP_7265608980,-34.8344394,-7.0978753
JP_7265608981,-34.8337221,-7.0979184
JP_7265625987,-34.8345531,-7.0978878
JP_7265625993,-34.8390636,-7.0956931
JP_7270492771,-34.8787118,-7.1168202
JP_7270492772,-34.8786414,-7.1168476
JP_7270492773,-34.8755028,-7.1183179
JP_7271206703,-34.8998084,-7.1792436
JP_7271353814,-34.8963103,-7.172245
JP_7271353815,-34.8953166,-7.1729986
JP_7271353818,-34.8938897,-7.1784708
JP_7271353841,-34.8941559,-7.1790696
JP_7271371444,-34.831578,-7.1027176
JP_7271384295,-34.8270762,-7.1112993
JP_7271384296,-34.8272018,-7.1110786
JP_7271384297,-34.8271653,-7.1114558
JP_7271384298,-34.8273399,-7.111164
JP_7271384299,-34.827452,-7.1112308
JP_7271384316,-34.8275745,-7.111296
JP_7271423197,-34.8940658,-7.1774579
JP_7271423198,-34.8931412,-7.1711098
JP_7271423199,-34.8930877,-7.1708108
JP_7271423203,-34.8931783,-7.1713155
JP_7271423205,-34.893159,-7.1711936
JP_7271423206,-34.8933364,-7.1692867
JP_7271423216,-34.895604,-7.1718717
JP_7271423227,-34.8965202,-7.1684206
JP_7271423228,-34.8977011,-7.1704705
JP_7271440727,-34.8997586,-7.1791175
JP_7271504927,-34.8926771,-7.1821229
JP_7271504929,-34.8931336,-7.1710737
JP_7271504933,-34.8956312,-7.1747874
JP_7271504934,-34.8956776,-7.1747791
JP_7271504935,-34.8952776,-7.1733455
JP_7271728302,-34.897832,-7.1724273
JP_7271728312,-34.8979137,-7.1726805
JP_7271728313,-34.8985782,-7.1702044
JP_7277909498,-34.8496606,-7.1385946
JP_7340754403,-34.8817042,-7.1314174
JP_7340754413,-34.8817655,-7.1312568
JP_7352045649,-34.8331524,-7.097511
JP_7352045651,-34.8329278,-7.0982829
JP_7352045671,-34.8307673,-7.1028323
JP_7352045678,-34.8296951,-7.1043222
JP_7352101693,-34.8277304,-7.106476
JP_7352101700,-34.8267775,-7.1073458
JP_7352101710,-34.8222566,-7.1110337
JP_7352101715,-34.8231644,-7.1107976
JP_7352101722,-34.8228528,-7.1106208
JP_7352101723,-34.8232,-7.1108173
JP_7352101724,-34.823183,-7.1108082
JP_7352101742,-34.8229648,-7.1118655
JP_7352101743,-34.8228999,-7.1118597
JP_7352101744,-34.8228777,-7.1118578
JP_7352101751,-34.8228373,-7.1119993
JP_7352101752,-34.822857,-7.1120104
JP_7352101753,-34.8229107,-7.1120407
JP_7364296459,-34.8531885,-7.1303946
JP_7364296460,-34.8541179,-7.1299329
JP_7364296468,-34.8557892,-7.1310508
JP_7364296478,-34.8563949,-7.1305059
JP_7364296479,-34.8569578,-7.1309713
JP_7364296480,-34.856552,-7.1313687
JP_7364296481,-34.8560491,-7.1311585
JP_7364296482,-34.8566022,-7.1306769
JP_7364304088,-34.8532288,-7.1294644
JP_7364304089,-34.854326,-7.1293271
JP_7364304093,-34.8544787,-7.1294324
JP_7364304095,-34.854358,-7.1295935
JP_7364304102,-34.8530668,-7.1301654
JP_7364304103,-34.8536876,-7.1302499
JP_7364304105,-34.853792,-7.1304106
JP_7364304107,-34.8537746,-7.1314286
JP_7364304108,-34.853623,-7.131568
JP_7364304109,-34.8540187,-7.1321712
JP_7364304111,-34.853358,-7.1321635
JP_7364304112,-34.8530102,-7.1316202
JP_7364304119,-34.8535439,-7.1318677
JP_7364304122,-34.8539972,-7.1318385
JP_7364304123,-34.8536673,-7.1319316
JP_7364304124,-34.8537612,-7.132062
JP_7364304126,-34.8538336,-7.1322324
JP_7364304128,-34.8541635,-7.1325438
JP_7364304130,-34.8544183,-7.132738
JP_7364304131,-34.8557259,-7.1352731
JP_7364304132,-34.8556147,-7.1353879
JP_7364304133,-34.8558842,-7.1351693
JP_7364304139,-34.8562838,-7.1352398
JP_7364304140,-34.8562447,-7.1354875
JP_7364304141,-34.8568779,-7.1348499
JP_7364304147,-34.8571301,-7.1348818
JP_7364304148,-34.8570871,-7.1349737
JP_7364304155,-34.8566727,-7.134951
JP_7364304157,-34.8566218,-7.1352651
JP_7364304158,-34.8566835,-7.1352624
JP_7364304161,-34.8570147,-7.1352811
JP_7364304162,-34.8572052,-7.1350189
JP_7364304166,-34.8571126,-7.1352984
JP_7364304167,-34.8570601,-7.1355974
JP_7364304169,-34.8571511,-7.1356106
JP_7364304181,-34.8568617,-7.1358182
JP_7364304194,-34.8570935,-7.1357122
JP_7364304207,-34.8572098,-7.1356199
JP_7364457470,-34.8384109,-7.126425
JP_7364457471,-34.8384105,-7.1262587
JP_7364457473,-34.8385625,-7.1265381
JP_7364457483,-34.8395683,-7.1260125
JP_7364461488,-34.8396353,-7.1261456
JP_7364461490,-34.8399088,-7.1261737
JP_7364461495,-34.839929,-7.1263785
JP_7364461499,-34.8382369,-7.126248
JP_7364461503,-34.8381373,-7.1258981
JP_7364461504,-34.8378208,-7.1259699
JP_7364461506,-34.8378957,-7.1262989
JP_7364461507,-34.8369035,-7.1257251
JP_7364461510,-34.8372228,-7.1256262
JP_7364461511,-34.8369867,-7.1257597
JP_7364461516,-34.8366086,-7.1259892
JP_7364461517,-34.8374011,-7.1252181
JP_7364461526,-34.837921,-7.125109
JP_7364461533,-34.8384178,-7.124936
JP_7364461535,-34.8498398,-7.1293819
JP_7364461536,-34.8491344,-7.129547
JP_7364461537,-34.8488985,-7.129496
JP_7364461538,-34.8464857,-7.1294405
JP_7364461543,-34.8461501,-7.1295944
JP_7364461544,-34.8463583,-7.1284318
JP_7364461548,-34.8467499,-7.128505
JP_7364461552,-34.8463824,-7.1282482
JP_7364461553,-34.8462349,-7.128131
JP_7364461558,-34.8466413,-7.1284291
JP_7364461559,-34.8466185,-7.1285329
JP_7364461563,-34.8463784,-7.1285542
JP_7364461564,-34.8462242,-7.1292435
JP_7364461570,-34.8468867,-7.1299142
JP_7364461571,-34.8469001,-7.1296641
JP_7364461572,-34.846894,-7.1297787
JP_7364461573,-34.8473916,-7.1297947
JP_7364461581,-34.857238,-7.1301072
JP_7364461585,-34.855515,-7.1303925
JP_7364461591,-34.8554746,-7.1307678
JP_7364627051,-34.8592355,-7.1286426
JP_7364627053,-34.8592336,-7.1285743
JP_7364627055,-34.8591697,-7.1285387
JP_7364627058,-34.8574774,-7.1293187
JP_7364627060,-34.8574711,-7.1293829
JP_7364627063,-34.8575521,-7.1294236
JP_7364627076,-34.8582602,-7.1289619
JP_7364627077,-34.8582831,-7.1290064
JP_7364627078,-34.8583007,-7.12904
JP_7364627079,-34.8583179,-7.1290725
JP_7364627080,-34.8581557,-7.1290806
JP_7364627083,-34.8584936,-7.1289207
JP_7364639595,-34.8589168,-7.1287079
JP_7364639598,-34.8594641,-7.1284409
JP_7364639605,-34.8598941,-7.1282907
JP_7364639606,-34.8596241,-7.1283717
JP_7364639609,-34.860211,-7.1280541
JP_7364639610,-34.8602337,-7.1280988
JP_7364639611,-34.8602616,-7.1281539
JP_7364639615,-34.860387,-7.1280219
JP_7364639616,-34.8605868,-7.1279494
JP_7364639618,-34.8604208,-7.1280077
JP_7364639631,-34.8621389,-7.1271878
JP_7364639633,-34.8619875,-7.1272794
JP_7364639660,-34.8645804,-7.1260202
JP_7364639662,-34.8644116,-7.1261443
JP_7364639666,-34.8670253,-7.1248698
JP_7364639667,-34.8670284,-7.1249004
JP_7364639668,-34.8655451,-7.1255027
JP_7364639669,-34.8656027,-7.1256204
JP_7364639671,-34.8655691,-7.1255538
JP_7364639674,-34.8657611,-7.1254938
JP_7364639677,-34.8661423,-7.1252892
JP_7364639680,-34.8671367,-7.1248488
JP_7364639685,-34.867875,-7.1244607
JP_7364639690,-34.8689678,-7.1239565
JP_7364639693,-34.8677127,-7.1245507
JP_7364639698,-34.8694038,-7.1237622
JP_7364639700,-34.8695262,-7.1236957
JP_7364639705,-34.8718339,-7.1226118
JP_7364639707,-34.8720132,-7.1225216
JP_7364639713,-34.8736835,-7.1216448
JP_7364639714,-34.8737473,-7.1217687
JP_7364639715,-34.8737048,-7.1216861
JP_7364639716,-34.873726,-7.1217274
JP_7364639720,-34.8749934,-7.1210841
JP_7364639724,-34.8749302,-7.1209964
JP_7364639727,-34.8749634,-7.1210332
JP_7365476827,-34.8334946,-7.0972219
JP_7365476828,-34.8333821,-7.0976593
JP_7365476829,-34.8331819,-7.0976137
JP_7365476844,-34.8339771,-7.097172
JP_7365476845,-34.8340963,-7.0971799
JP_7365476846,-34.8342172,-7.0971879
JP_7365476847,-34.8343358,-7.0971958
JP_7365476848,-34.8344545,-7.0972116
JP_7365476850,-34.833972,-7.0972498
JP_7365476851,-34.8340912,-7.0972578
JP_7365476852,-34.8342121,-7.0972659
JP_7365476853,-34.8343307,-7.0972739
JP_7365476854,-34.8344492,-7.0972818
JP_7365476855,-34.8345879,-7.0975267
JP_7365476858,-34.8345552,-7.0975249
JP_7365476859,-34.8345682,-7.0977583
JP_7365476861,-34.8333997,-7.0973942
JP_7365480412,-34.8335781,-7.0971456
JP_7365480417,-34.833829,-7.0971622
JP_7365480418,-34.833823,-7.0972443
JP_7365480419,-34.8338594,-7.0971642
JP_7365480422,-34.8338537,-7.0972419
JP_7365480424,-34.8335721,-7.097223
JP_7374655035,-34.8790538,-7.1197649
JP_7374655037,-34.8793877,-7.1197866
JP_7383647338,-34.8181558,-7.1378813
JP_7383647341,-34.8179296,-7.1381761
JP_7383647342,-34.8182607,-7.1379035
JP_7383647343,-34.8182505,-7.1378149
JP_7383647418,-34.8185552,-7.1373616
JP_7383647425,-34.8217812,-7.1316003
JP_7383647426,-34.8219542,-7.1311199
